3,12,2,0,28,4,0,4,0,0,4,3,3,2,1,1,3,1,1,0,1
3,18,2,2,15,0,1,4,0,1,1,1,4,2,1,1,1,2,0,0,0
3,24,2,3,36,1,4,2,0,0,4,2,3,2,1,2,2,1,0,0,0
1,18,4,9,35,0,0,3,0,0,3,2,4,2,1,3,0,2,1,0,1
0,36,3,9,21,0,3,2,0,0,1,2,2,2,1,2,2,1,1,0,0
3,36,2,2,109,0,0,4,1,0,2,2,2,2,1,2,3,1,1,0,0
2,30,4,3,36,4,4,4,0,0,4,1,4,1,1,2,1,1,0,0,1
1,9,4,3,11,0,4,2,0,0,4,0,3,2,1,3,1,1,0,0,1
0,28,2,0,40,0,2,3,0,0,2,2,4,2,1,1,1,1,0,0,0
1,24,2,2,30,1,4,4,0,0,4,3,3,2,2,1,2,1,0,0,1
3,6,4,3,17,0,4,2,0,0,2,0,3,2,0,2,2,1,0,0,1
3,15,2,0,35,4,2,3,0,0,2,3,2,2,1,1,2,1,0,0,1
1,6,2,5,4,0,1,3,0,0,1,1,2,2,1,1,1,1,0,0,1
1,30,2,3,17,4,2,4,1,0,1,2,2,2,1,1,2,1,0,0,1
1,15,2,5,15,1,2,4,0,2,2,0,2,2,1,1,2,1,0,0,1
0,24,1,0,11,0,0,1,1,1,4,3,2,2,0,2,0,1,0,0,0
0,60,2,9,72,0,4,4,0,1,4,3,3,2,0,1,2,1,0,0,0
3,30,4,3,28,0,2,4,1,0,2,2,3,2,1,1,2,1,1,0,1
1,18,3,9,24,4,4,4,0,0,2,1,4,2,1,2,2,1,0,0,1
3,24,3,0,25,0,4,4,0,0,4,2,4,2,1,2,1,2,0,0,0
1,30,4,2,83,0,3,2,0,0,2,1,4,2,1,1,2,1,0,0,0
3,48,2,9,48,0,0,3,0,0,2,2,3,0,0,1,3,1,1,0,0
2,21,2,0,29,1,2,1,1,0,1,2,2,0,1,1,3,1,1,0,1
0,36,2,1,82,0,2,2,0,0,2,1,2,2,1,1,2,2,0,0,0
3,13,2,3,14,1,0,2,1,0,4,0,6,2,1,1,2,1,0,0,1
1,24,4,3,17,0,4,4,0,0,2,1,4,2,1,2,1,1,0,0,1
3,15,1,3,15,1,4,4,0,0,4,2,3,0,1,1,1,2,0,0,1
0,18,2,3,19,4,3,2,0,0,4,2,2,2,0,2,1,1,0,0,1
0,36,2,2,39,0,0,4,0,0,3,1,3,2,1,1,3,1,1,0,1
3,12,2,0,23,4,4,4,0,0,3,2,5,2,1,1,2,1,1,0,1
3,12,2,2,17,0,3,3,1,0,4,0,3,2,1,1,1,1,0,0,1
0,30,2,1,38,0,2,4,0,0,4,1,4,2,1,1,3,1,1,0,1
3,12,2,3,8,0,4,4,0,0,4,2,3,2,1,1,2,1,0,0,1
1,45,4,1,45,1,0,3,0,0,4,2,2,2,1,1,2,1,0,0,1
